2.000000000000000000e+00,1.977401129943502991e-02
3.000000000000000000e+00,2.925407925407925297e-02
4.000000000000000000e+00,2.902097902097901944e-02
5.000000000000000000e+00,4.929411764705882854e-02
6.000000000000000000e+00,9.783913565426170800e-02
7.000000000000000000e+00,4.264218009478674132e-01
8.000000000000000000e+00,4.568236714975846269e-01
9.000000000000000000e+00,8.210918114143920254e-01
1.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+00
1.200000000000000000e+01,1.000000000000000000e+00
1.300000000000000000e+01,1.000000000000000000e+00
1.400000000000000000e+01,1.000000000000000000e+00
1.500000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,1.000000000000000000e+00
1.700000000000000000e+01,1.000000000000000000e+00
1.800000000000000000e+01,1.000000000000000000e+00
1.900000000000000000e+01,1.000000000000000000e+00
2.000000000000000000e+01,1.000000000000000000e+00
2.100000000000000000e+01,1.000000000000000000e+00
2.200000000000000000e+01,1.000000000000000000e+00
2.300000000000000000e+01,1.000000000000000000e+00
2.400000000000000000e+01,1.000000000000000000e+00
2.500000000000000000e+01,1.000000000000000000e+00
2.600000000000000000e+01,1.000000000000000000e+00
2.700000000000000000e+01,1.000000000000000000e+00
2.800000000000000000e+01,1.000000000000000000e+00
2.900000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+01,1.000000000000000000e+00
